1e-05	0.0232962
0.00620707	0.0225792
0.00658326	0.0224911
0.00695944	0.0223983
0.00733563	0.0223006
0.00771181	0.0221983
0.008088	0.0220914
0.00846419	0.0219799
0.00884037	0.0218639
0.00921656	0.0217435
0.00959274	0.0216187
0.00996893	0.0214897
0.0103451	0.0213565
0.0107213	0.0212193
0.0110975	0.021078
0.0114737	0.0209328
0.0118499	0.0207838
0.012226	0.020631
0.0127903	0.0203951
0.0135427	0.0200685
0.0142951	0.0197287
0.0150474	0.0193766
0.0157998	0.019013
0.0165522	0.0186389
0.0173045	0.0182551
0.0180569	0.0178626
0.0188092	0.0174622
0.0195616	0.017055
0.020314	0.0166417
0.0212544	0.0161182
0.022383	0.0154821
0.0235115	0.0148404
0.0246401	0.0141961
0.0257686	0.0135522
0.0268971	0.0129117
0.0280257	0.0122773
0.0293423	0.0115484
0.030847	0.010735
0.0323517	0.00994779
0.0338564	0.00919151
0.0353611	0.00847043
0.0368658	0.00778814
0.0385585	0.00707053
0.0404394	0.0063389
0.0423202	0.00567907
0.044201	0.00509226
0.0462699	0.00453073
0.0485269	0.00401579
0.0507839	0.00359745
0.0530408	0.00326824
0.0554858	0.00300159
0.0581189	0.00280436
0.0607519	0.00268328
0.0633849	0.0026206
0.066206	0.00259883
0.0692151	0.00260619
0.0722241	0.00262551
0.0754212	0.0026413
0.0788063	0.0026379
0.0823794	0.00260168
0.0861405	0.00252347
0.0899015	0.00240722
0.0938505	0.00225331
0.0979874	0.00207087
0.102312	0.0018733
0.106825	0.00167569
0.111526	0.00149173
0.116414	0.00133094
0.121491	0.00119717
0.126755	0.00108869
0.132207	0.000999989
0.138035	0.000922202
0.14405	0.000853146
0.150254	0.000790413
0.156832	0.000732621
0.163599	0.000682351
0.170553	0.000638215
0.177882	0.000595073
0.185586	0.000547434
0.193666	0.000491149
0.20212	0.000426551
0.210762	0.00036027
0.21959	0.000298935
0.228794	0.000245979
0.238371	0.000203249
0.248511	0.000169994
0.259212	0.000146138
0.270287	0.000131399
0.281736	0.000123295
0.293557	0.000117948
0.305939	0.00011222
0.318881	0.00010563
0.332194	9.96427e-05
0.346067	9.5463e-05
0.360498	9.34207e-05
0.375486	9.26195e-05
0.391219	9.14785e-05
0.407507	8.94385e-05
0.424351	8.71099e-05
0.441936	8.51386e-05
0.452969	8.44434e-05
