 Intensity from PDB file ../c++/ub_CA_1.pdb                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
     0.00000  0.000000E+00
     0.00251  0.000000E+00
     0.00501  0.000000E+00
     0.00752  0.000000E+00
     0.01003  0.000000E+00
     0.01253  0.000000E+00
     0.01504  0.000000E+00
     0.01754  0.000000E+00
     0.02005  0.000000E+00
     0.02256  0.000000E+00
     0.02506  0.000000E+00
     0.02757  0.000000E+00
     0.03008  0.000000E+00
     0.03258  0.000000E+00
     0.03509  0.000000E+00
     0.03759  0.000000E+00
     0.04010  0.000000E+00
     0.04261  0.000000E+00
     0.04511  0.000000E+00
     0.04762  0.000000E+00
     0.05013  0.000000E+00
     0.05263  0.000000E+00
     0.05514  0.000000E+00
     0.05764  0.000000E+00
     0.06015  0.000000E+00
     0.06266  0.000000E+00
     0.06516  0.000000E+00
     0.06767  0.000000E+00
     0.07018  0.000000E+00
     0.07268  0.000000E+00
     0.07519  0.000000E+00
     0.07769  0.000000E+00
     0.08020  0.000000E+00
     0.08271  0.000000E+00
     0.08521  0.000000E+00
     0.08772  0.000000E+00
     0.09023  0.000000E+00
     0.09273  0.000000E+00
     0.09524  0.000000E+00
     0.09774  0.000000E+00
     0.10025  0.000000E+00
     0.10276  0.000000E+00
     0.10526  0.000000E+00
     0.10777  0.000000E+00
     0.11028  0.000000E+00
     0.11278  0.000000E+00
     0.11529  0.000000E+00
     0.11779  0.000000E+00
     0.12030  0.000000E+00
     0.12281  0.000000E+00
     0.12531  0.000000E+00
     0.12782  0.000000E+00
     0.13033  0.000000E+00
     0.13283  0.000000E+00
     0.13534  0.000000E+00
     0.13784  0.000000E+00
     0.14035  0.000000E+00
     0.14286  0.000000E+00
     0.14536  0.000000E+00
     0.14787  0.000000E+00
     0.15038  0.000000E+00
     0.15288  0.000000E+00
     0.15539  0.000000E+00
     0.15789  0.000000E+00
     0.16040  0.000000E+00
     0.16291  0.000000E+00
     0.16541  0.000000E+00
     0.16792  0.000000E+00
     0.17043  0.000000E+00
     0.17293  0.000000E+00
     0.17544  0.000000E+00
     0.17794  0.000000E+00
     0.18045  0.000000E+00
     0.18296  0.000000E+00
     0.18546  0.000000E+00
     0.18797  0.000000E+00
     0.19048  0.000000E+00
     0.19298  0.000000E+00
     0.19549  0.000000E+00
     0.19799  0.000000E+00
     0.20050  0.000000E+00
     0.20301  0.000000E+00
     0.20551  0.000000E+00
     0.20802  0.000000E+00
     0.21053  0.000000E+00
     0.21303  0.000000E+00
     0.21554  0.000000E+00
     0.21805  0.000000E+00
     0.22055  0.000000E+00
     0.22306  0.000000E+00
     0.22556  0.000000E+00
     0.22807  0.000000E+00
     0.23058  0.000000E+00
     0.23308  0.000000E+00
     0.23559  0.000000E+00
     0.23810  0.000000E+00
     0.24060  0.000000E+00
     0.24311  0.000000E+00
     0.24561  0.000000E+00
     0.24812  0.000000E+00
     0.25063  0.000000E+00
     0.25313  0.000000E+00
     0.25564  0.000000E+00
     0.25815  0.000000E+00
     0.26065  0.000000E+00
     0.26316  0.000000E+00
     0.26566  0.000000E+00
     0.26817  0.000000E+00
     0.27068  0.000000E+00
     0.27318  0.000000E+00
     0.27569  0.000000E+00
     0.27820  0.000000E+00
     0.28070  0.000000E+00
     0.28321  0.000000E+00
     0.28571  0.000000E+00
     0.28822  0.000000E+00
     0.29073  0.000000E+00
     0.29323  0.000000E+00
     0.29574  0.000000E+00
     0.29825  0.000000E+00
     0.30075  0.000000E+00
     0.30326  0.000000E+00
     0.30576  0.000000E+00
     0.30827  0.000000E+00
     0.31078  0.000000E+00
     0.31328  0.000000E+00
     0.31579  0.000000E+00
     0.31830  0.000000E+00
     0.32080  0.000000E+00
     0.32331  0.000000E+00
     0.32581  0.000000E+00
     0.32832  0.000000E+00
     0.33083  0.000000E+00
     0.33333  0.000000E+00
     0.33584  0.000000E+00
     0.33835  0.000000E+00
     0.34085  0.000000E+00
     0.34336  0.000000E+00
     0.34586  0.000000E+00
     0.34837  0.000000E+00
     0.35088  0.000000E+00
     0.35338  0.000000E+00
     0.35589  0.000000E+00
     0.35840  0.000000E+00
     0.36090  0.000000E+00
     0.36341  0.000000E+00
     0.36591  0.000000E+00
     0.36842  0.000000E+00
     0.37093  0.000000E+00
     0.37343  0.000000E+00
     0.37594  0.000000E+00
     0.37845  0.000000E+00
     0.38095  0.000000E+00
     0.38346  0.000000E+00
     0.38596  0.000000E+00
     0.38847  0.000000E+00
     0.39098  0.000000E+00
     0.39348  0.000000E+00
     0.39599  0.000000E+00
     0.39850  0.000000E+00
     0.40100  0.000000E+00
     0.40351  0.000000E+00
     0.40602  0.000000E+00
     0.40852  0.000000E+00
     0.41103  0.000000E+00
     0.41353  0.000000E+00
     0.41604  0.000000E+00
     0.41855  0.000000E+00
     0.42105  0.000000E+00
     0.42356  0.000000E+00
     0.42607  0.000000E+00
     0.42857  0.000000E+00
     0.43108  0.000000E+00
     0.43358  0.000000E+00
     0.43609  0.000000E+00
     0.43860  0.000000E+00
     0.44110  0.000000E+00
     0.44361  0.000000E+00
     0.44612  0.000000E+00
     0.44862  0.000000E+00
     0.45113  0.000000E+00
     0.45363  0.000000E+00
     0.45614  0.000000E+00
     0.45865  0.000000E+00
     0.46115  0.000000E+00
     0.46366  0.000000E+00
     0.46617  0.000000E+00
     0.46867  0.000000E+00
     0.47118  0.000000E+00
     0.47368  0.000000E+00
     0.47619  0.000000E+00
     0.47870  0.000000E+00
     0.48120  0.000000E+00
     0.48371  0.000000E+00
     0.48622  0.000000E+00
     0.48872  0.000000E+00
     0.49123  0.000000E+00
     0.49373  0.000000E+00
     0.49624  0.000000E+00
     0.49875  0.000000E+00
     0.50125  0.000000E+00
     0.50376  0.000000E+00
     0.50627  0.000000E+00
     0.50877  0.000000E+00
     0.51128  0.000000E+00
     0.51378  0.000000E+00
     0.51629  0.000000E+00
     0.51880  0.000000E+00
     0.52130  0.000000E+00
     0.52381  0.000000E+00
     0.52632  0.000000E+00
     0.52882  0.000000E+00
     0.53133  0.000000E+00
     0.53383  0.000000E+00
     0.53634  0.000000E+00
     0.53885  0.000000E+00
     0.54135  0.000000E+00
     0.54386  0.000000E+00
     0.54637  0.000000E+00
     0.54887  0.000000E+00
     0.55138  0.000000E+00
     0.55388  0.000000E+00
     0.55639  0.000000E+00
     0.55890  0.000000E+00
     0.56140  0.000000E+00
     0.56391  0.000000E+00
     0.56642  0.000000E+00
     0.56892  0.000000E+00
     0.57143  0.000000E+00
     0.57393  0.000000E+00
