1e-05	993.48	31.6228
0.00620707	995.773	31.5942
0.00658326	997.389	31.5906
0.00695944	991.848	31.5868
0.00733563	999.112	31.5829
0.00771181	996.569	31.5787
0.008088	1001.13	31.5743
0.00846419	1001.67	31.5696
0.00884037	999.846	31.5648
0.00921656	992.668	31.5598
0.00959274	991.435	31.5545
0.00996893	994.126	31.5491
0.0103451	1001.01	31.5434
0.0107213	1000.39	31.5376
0.0110975	990.687	31.5315
0.0114737	999.629	31.5252
0.0118499	991.563	31.5187
0.012226	987.843	31.512
0.0127903	989.397	31.5016
0.0135427	997.743	31.4869
0.0142951	991.48	31.4714
0.0150474	981.208	31.4551
0.0157998	988.051	31.438
0.0165522	983.759	31.42
0.0173045	980.302	31.4012
0.0180569	981.59	31.3816
0.0188092	990.013	31.3612
0.0195616	983.412	31.3399
0.020314	984.089	31.3178
0.0212544	976.575	31.2891
0.022383	975.272	31.2529
0.0235115	969.862	31.2149
0.0246401	974.334	31.1751
0.0257686	968.744	31.1334
0.0268971	962.051	31.09
0.0280257	968.136	31.0447
0.0293423	961.713	30.9896
0.030847	956.263	30.9237
0.0323517	960.884	30.8546
0.0338564	951.649	30.7824
0.0353611	949.766	30.7071
0.0368658	940.551	30.6286
0.0385585	925.223	30.5367
0.0404394	917.219	30.4301
0.0423202	916.531	30.3187
0.044201	908.986	30.2027
0.0462699	901.09	30.0698
0.0485269	892.901	29.9185
0.0507839	880.392	29.7607
0.0530408	881.912	29.5966
0.0554858	869.434	29.4117
0.0581189	849.029	29.2046
0.0607519	836.542	28.9893
0.0633849	830.976	28.766
0.066206	810.623	28.5181
0.0692151	800.662	28.2441
0.0722241	778.814	27.9605
0.0754212	768.623	27.6489
0.0788063	743.749	27.3079
0.0823794	729.054	26.9362
0.0861405	706.338	26.5325
0.0899015	675.183	26.1165
0.0938505	656.461	25.6674
0.0979874	632.974	25.1841
0.102312	608.353	24.6659
0.106825	588.683	24.1122
0.111526	557.716	23.5225
0.116414	519.294	22.8971
0.121491	491.978	22.2357
0.126755	465.55	21.5391
0.132207	432.284	20.8081
0.138035	406.741	20.0183
0.14405	366.937	19.1968
0.150254	336.92	18.3455
0.156832	301.711	17.4416
0.163599	272.724	16.514
0.170553	244.522	15.5668
0.177882	211.217	14.5791
0.185586	176.775	13.5571
0.193666	154.669	12.5079
0.20212	130.628	11.4406
0.210762	111.703	10.3874
0.21959	83.3681	9.3573
0.228794	71.4706	8.33979
0.238371	55.6533	7.35091
0.248511	40.4511	6.3933
0.259212	28.7969	5.49922
0.270287	20.5811	4.72339
0.281736	16.3315	4.11141
0.293557	14.3728	3.71119
0.305939	13.2484	3.54988
0.318881	14.4612	3.61822
0.332194	14.9822	3.85139
0.346067	16.0486	4.17232
0.360498	22.2853	4.51354
0.375486	24.287	4.82573
0.391219	26.8883	5.07891
0.407507	27.3121	5.24972
0.424351	28.0479	5.33159
0.441936	27.8061	5.32873
0.452969	31.7386	5.29067
