1e-05	994.683	316.228
0.00620707	982.523	315.942
0.00658326	983.754	315.906
0.00695944	1008.75	315.868
0.00733563	1010.51	315.829
0.00771181	985.034	315.787
0.008088	984.928	315.743
0.00846419	977.098	315.696
0.00884037	995.796	315.648
0.00921656	995.335	315.598
0.00959274	977.505	315.545
0.00996893	998.955	315.491
0.0103451	986.027	315.434
0.0107213	978.965	315.376
0.0110975	1008.76	315.315
0.0114737	1010.74	315.252
0.0118499	1013.52	315.187
0.012226	965.26	315.12
0.0127903	1002.15	315.016
0.0135427	1008.2	314.869
0.0142951	1040.14	314.714
0.0150474	990.441	314.551
0.0157998	1024.19	314.38
0.0165522	993.762	314.2
0.0173045	983.732	314.012
0.0180569	938.701	313.816
0.0188092	969.021	313.612
0.0195616	1003.81	313.399
0.020314	939.629	313.178
0.0212544	984.898	312.891
0.022383	1003.42	312.529
0.0235115	973.686	312.149
0.0246401	938.844	311.751
0.0257686	960.262	311.334
0.0268971	973.998	310.9
0.0280257	955.398	310.447
0.0293423	965.086	309.896
0.030847	924.023	309.237
0.0323517	978.946	308.546
0.0338564	924.361	307.824
0.0353611	920.888	307.071
0.0368658	930.941	306.286
0.0385585	912.567	305.367
0.0404394	898.794	304.301
0.0423202	902.474	303.187
0.044201	901.905	302.027
0.0462699	899.298	300.698
0.0485269	885.916	299.185
0.0507839	882.015	297.607
0.0530408	867.964	295.966
0.0554858	833.93	294.117
0.0581189	853.593	292.046
0.0607519	837.248	289.893
0.0633849	841.581	287.66
0.066206	814.12	285.181
0.0692151	798.672	282.441
0.0722241	766.088	279.605
0.0754212	776.117	276.489
0.0788063	737.176	273.079
0.0823794	719.501	269.362
0.0861405	746.86	265.325
0.0899015	684.867	261.165
0.0938505	662.724	256.674
0.0979874	615.335	251.841
0.102312	613.802	246.659
0.106825	601.613	241.122
0.111526	556.496	235.225
0.116414	542.953	228.971
0.121491	505.96	222.357
0.126755	433.399	215.391
0.132207	444.279	208.081
0.138035	398.845	200.183
0.14405	369.25	191.968
0.150254	359.512	183.455
0.156832	270.518	174.416
0.163599	262.804	165.14
0.170553	241.26	155.668
0.177882	214.486	145.791
0.185586	194.41	135.571
0.193666	147.175	125.079
0.20212	133.96	114.406
0.210762	126.448	103.874
0.21959	93.6261	93.573
0.228794	83.2931	83.3979
0.238371	49.8487	73.5091
0.248511	36.6073	63.933
0.259212	33.394	54.9922
0.270287	29.7215	47.2339
0.281736	18.8871	41.1141
0.293557	9.52926	37.1119
0.305939	17.2346	35.4988
0.318881	7.35978	36.1822
0.332194	27.5133	38.5139
0.346067	12.5103	41.7232
0.360498	13.3926	45.1354
0.375486	27.7833	48.2573
0.391219	24.9034	50.7891
0.407507	37.703	52.4972
0.424351	34.4359	53.3159
0.441936	20.3132	53.2873
0.452969	31.4632	52.9067
