1e-05	0.0230414
0.00620707	0.0223638
0.00658326	0.0222805
0.00695944	0.0221925
0.00733563	0.0221001
0.00771181	0.0220032
0.008088	0.0219018
0.00846419	0.0217961
0.00884037	0.0216861
0.00921656	0.0215718
0.00959274	0.0214534
0.00996893	0.0213309
0.0103451	0.0212043
0.0107213	0.0210738
0.0110975	0.0209394
0.0114737	0.0208012
0.0118499	0.0206593
0.012226	0.0205137
0.0127903	0.0202888
0.0135427	0.0199769
0.0142951	0.0196521
0.0150474	0.019315
0.0157998	0.0189665
0.0165522	0.0186072
0.0173045	0.0182381
0.0180569	0.0178599
0.0188092	0.0174735
0.0195616	0.0170796
0.020314	0.0166792
0.0212544	0.0161708
0.022383	0.0155512
0.0235115	0.0149241
0.0246401	0.0142923
0.0257686	0.0136586
0.0268971	0.0130257
0.0280257	0.0123964
0.0293423	0.01167
0.030847	0.0108549
0.0323517	0.0100612
0.0338564	0.00929387
0.0353611	0.00855733
0.0368658	0.00785556
0.0385585	0.00711184
0.0404394	0.0063469
0.0423202	0.00565046
0.044201	0.00502509
0.0462699	0.00442062
0.0485269	0.00386037
0.0507839	0.00340067
0.0530408	0.00303619
0.0554858	0.00274029
0.0581189	0.0025239
0.0607519	0.00239765
0.0633849	0.00234401
0.066206	0.00234682
0.0692151	0.00239498
0.0722241	0.00246638
0.0754212	0.00254457
0.0788063	0.00260839
0.0823794	0.00263659
0.0861405	0.00261117
0.0899015	0.00252642
0.0938505	0.00237976
0.0979874	0.00217763
0.102312	0.00193555
0.106825	0.00167614
0.111526	0.00142533
0.116414	0.00120732
0.121491	0.00103954
0.126755	0.000928757
0.132207	0.000869864
0.138035	0.000847361
0.14405	0.000841418
0.150254	0.000830637
0.156832	0.000800058
0.163599	0.00074667
0.170553	0.000677639
0.177882	0.00060306
0.185586	0.000533918
0.193666	0.000474922
0.20212	0.000422854
0.210762	0.000371686
0.21959	0.000317206
0.228794	0.000260469
0.238371	0.000208685
0.248511	0.000168762
0.259212	0.00014456
0.270287	0.000133523
0.281736	0.000128649
0.293557	0.000123895
0.305939	0.000116821
0.318881	0.000108658
0.332194	0.000101999
0.346067	9.77366e-05
0.360498	9.49482e-05
0.375486	9.24482e-05
0.391219	9.02681e-05
0.407507	8.92859e-05
0.424351	8.93462e-05
0.441936	8.92022e-05
0.452969	8.8752e-05
