0 1.00881 1
1 0.0264317 1
2 0.343612 1
3 0.792952 1
4 1.59471 1
5 2.27313 1
6 2.37885 1
7 2.29075 1
8 3.55947 1
9 4.74009 1
10 5.54185 1
11 5.84141 1
