#Iterations	Temperature	Chi2	Type	Histogram	Connect	Total
127	649.522	6126.91	0	5227.55	77443.3	88797.8
128	649.522	6128.45	0	5211.29	76643.3	87983
129	649.522	6097.65	0	5214.59	76643.3	87955.5
130	649.522	6125.85	0	5222.97	76643.3	87992.1
131	649.522	6110.93	0	5244.81	76643.3	87999
132	649.522	6136.37	0	5250.07	76643.3	88029.7
133	649.522	6133.66	0	5274.68	76643.3	88051.6
134	649.522	6155.96	0	5289.04	76643.3	88088.3
135	649.522	6143.7	0	5281.43	76643.3	88068.4
136	649.522	6188.68	0	5298.35	76643.3	88130.3
137	649.522	6209.94	0	5295.89	76643.3	88149.1
138	649.522	6254.41	0	5283.08	76643.3	88180.8
139	649.522	6322.19	0	5316.06	77443.3	89081.6
140	649.522	6330.25	0	5307.99	77443.3	89081.6
141	649.522	6322.93	0	5289.02	77443.3	89055.3
142	649.522	6365.22	0	5276.47	76643.3	88285
143	649.522	6353.94	0	5291.79	76643.3	88289
144	649.522	6385.61	0	5261.6	76643.3	88290.5
145	649.522	6349.95	0	5259.92	76643.3	88253.2
146	649.522	6386.18	0	5280.81	76643.3	88310.3
147	649.522	6300.92	0	5260	76643.3	88204.2
148	649.522	6317.38	0	5243.11	76643.3	88203.8
149	649.522	6222.94	0	5203.98	75864	87290.9
150	649.522	6237.64	0	5210.96	75864	87312.6
151	649.522	6172.67	0	5209.43	75864	87246.1
152	649.522	6189.09	0	5236.83	75864	87289.9
153	649.522	6193.04	0	5243.9	75864	87301
154	649.522	6212.71	0	5269.81	75864	87346.6
155	649.522	6205.55	0	5269.04	75864	87338.6
156	649.522	6199.71	0	5244.79	75864	87308.5
157	649.522	6200.75	0	5244.86	75864	87309.6
158	649.522	6169.66	0	5221.17	75864	87254.9
159	649.522	6168.24	0	5208.39	75864	87240.6
160	649.522	6180.92	0	5223.14	75864	87268.1
161	649.522	6158.13	0	5202.42	75864	87224.6
162	649.522	6187.08	0	5189.95	75864	87241.1
163	649.522	6190.24	0	5193.26	75864	87247.5
164	649.522	6291.48	0	5194.42	75864	87349.9
165	649.522	6264.37	0	5219.83	75864	87348.2
166	649.522	6351.68	0	5210.97	75864	87426.7
167	649.522	6408.24	0	5232.52	77443.3	89084.1
168	649.522	6383.65	0	5244.34	77443.3	89071.3
169	649.522	6395.64	0	5232.33	77443.3	89071.3
170	649.522	6403.81	0	5216	77443.3	89063.2
171	649.522	6357.63	0	5199.16	77443.3	89000.1
172	649.522	6326.83	0	5203.18	77443.3	88973.4
173	649.522	6381.25	0	5233.8	77443.3	89058.4
174	649.522	6389.49	0	5217.14	77443.3	89050
175	649.522	6347.28	0	5194.55	76643.3	88185.1
176	649.522	6352.32	0	5194.01	76643.3	88189.6
177	649.522	6333.59	0	5212.97	76643.3	88189.8
178	649.522	6353.69	0	5222.54	76643.3	88219.5
179	649.522	6352.13	0	5236.33	76643.3	88231.8
180	649.522	6383.44	0	5227.46	76643.3	88254.2
181	649.522	6343.39	0	5196.22	75864	87403.6
182	649.522	6345.91	0	5174.74	75864	87384.7
183	649.522	6312.77	0	5180.11	75864	87356.9
184	649.522	6228.32	0	5163.3	75864	87255.6
185	649.522	6236.67	0	5157.78	73640.8	85035.2
186	649.522	6266.41	0	5154.4	73640.8	85061.6
187	649.522	6233.93	0	5114.48	69634.8	80983.3
188	649.522	6195.16	0	5044.36	69016.3	80255.8
189	649.522	6180.65	0	5048.66	69016.3	80245.6
190	649.522	6191.97	0	5052.48	69016.3	80260.7
191	649.522	6166.75	0	5041.45	69016.3	80224.5
192	649.522	6179.27	0	5045.54	69016.3	80241.1
193	649.522	6225.81	0	5062.44	69634.8	80923.1
194	649.522	6197.66	0	5043.84	69634.8	80876.3
195	649.522	6177.2	0	5033.09	69634.8	80845.1
196	649.522	6182.82	0	5045.24	69634.8	80862.9
197	649.522	6155.28	0	5024.01	69634.8	80814.1
198	649.522	6191.54	0	5019.63	69634.8	80846
199	649.522	6189	0	5018.42	69634.8	80842.3
200	649.522	6159.03	0	4957.52	69016.3	80132.8
201	649.522	6177.01	0	4964.16	69016.3	80157.4
202	649.522	6160.81	0	4939.84	69016.3	80116.9
203	649.522	6091.12	0	4916.25	69016.3	80023.6
204	649.522	6150.77	0	4954.48	69634.8	80740.1
205	649.522	6118.88	0	4934.47	69634.8	80688.2
206	649.522	6207.07	0	4957.24	69634.8	80799.2
207	649.522	6197.93	0	4930.67	69634.8	80763.4
208	649.522	6198.33	0	4918.09	69634.8	80751.3
209	649.522	6214.86	0	4938.26	69016.3	80169.4
210	649.522	6194.61	0	4937.35	69016.3	80148.2
211	649.522	6201.02	0	4912.28	69016.3	80129.6
212	649.522	6062.01	0	4895.08	69016.3	79973.4
213	649.522	6060.28	0	4901.08	69016.3	79977.6
214	649.522	6089.9	0	4900.59	69016.3	80006.8
215	649.522	6070.75	0	4880.56	69016.3	79967.6
216	649.522	6062.71	0	4884.75	69016.3	79963.7
217	649.522	6021.92	0	4883.51	69016.3	79921.7
218	649.522	6017.82	0	4861.85	69016.3	79895.9
219	649.522	5996.81	0	4845.54	69016.3	79858.6
220	649.522	5959.18	0	4817.48	69016.3	79792.9
221	649.522	6017.5	0	4841.84	69634.8	80494.2
222	649.522	5938.88	0	4793.7	69016.3	79748.8
223	649.522	5916.16	0	4786.02	69016.3	79718.4
224	649.522	5973.26	0	4781.78	69016.3	79771.3
225	649.522	5983.89	0	4782.94	69016.3	79783.1
226	649.522	5875.62	0	4771.63	69016.3	79663.5
227	649.522	5879.37	0	4778.47	69016.3	79674.1
228	649.522	5866.59	0	4761.23	69016.3	79644.1
229	649.522	5852.89	0	4750.06	69016.3	79619.2
230	649.522	5816.31	0	4779.51	69016.3	79612.1
231	649.522	5814.56	0	4778.29	69016.3	79609.1
232	649.522	5800.07	0	4751.7	69016.3	79568
233	649.522	5829.19	0	4761.95	69016.3	79607.4
234	649.522	5822.55	0	4771.55	69016.3	79610.4
235	649.522	5855.46	0	4753.44	69016.3	79625.2
236	649.522	5917.83	0	4746.05	69016.3	79680.1
237	649.522	5899.87	0	4753.94	69016.3	79670.1
238	649.522	5875.37	0	4756.51	69016.3	79648.2
239	649.522	5847.14	0	4743	68410.2	79000.3
240	649.522	5821.47	0	4691.18	67816.1	78328.8
241	649.522	5774.03	0	4660.44	67233.6	77668
242	649.522	5722.1	0	4613.41	67233.6	77569.1
243	649.522	5713.41	0	4601.79	59630.1	69945.3
244	649.522	5727.51	0	4582.27	59185.6	69495.4
245	649.522	5725.56	0	4587.56	59185.6	69498.8
246	649.522	5728.1	0	4613.19	59185.6	69526.9
247	649.522	5740.04	0	4579.33	59185.6	69505
248	649.522	5728.23	0	4575.23	59185.6	69489.1
249	649.522	5770.12	0	4564.42	59185.6	69520.2
250	649.522	5786.4	0	4599.2	59630.1	70015.7
251	649.522	5803.95	0	4607.06	59630.1	70041.1
252	649.522	5820.82	0	4614.04	59630.1	70065
253	649.522	5878.39	0	4612.2	59630.1	70120.7
254	649.522	5853.09	0	4587.7	59630.1	70070.9
255	649.522	5824.67	0	4585.55	59630.1	70040.3
256	649.522	5812.98	0	4580.09	59630.1	70023.2
257	649.522	5801.09	0	4571.59	59630.1	70002.8
258	649.522	5774.45	0	4562.58	59630.1	69967.1
259	649.522	5733.75	0	4556.8	59630.1	69920.6
260	649.522	5765.8	0	4567.86	59630.1	69963.8
261	649.522	5789.64	0	4573.63	59630.1	69993.4
262	649.522	5788.54	0	4576.06	59185.6	69550.2
263	649.522	5786.24	0	4557.99	59185.6	69529.9
264	649.522	5792.07	0	4539.41	59185.6	69517.1
265	649.522	5852.23	0	4531.12	59185.6	69569
266	649.522	5846.2	0	4521.38	59185.6	69553.2
267	649.522	5869.02	0	4522.51	59185.6	69577.2
268	649.522	5857.42	0	4502.71	59185.6	69545.8
269	649.522	5887.04	0	4513.01	59185.6	69585.7
270	649.522	5989.83	0	4532.58	59630.1	70152.5
271	649.522	5980.62	0	4544.91	59630.1	70155.6
272	649.522	6026	0	4541.17	59630.1	70197.3
273	649.522	6007.57	0	4545.85	59630.1	70183.5
274	649.522	5986.08	0	4533.47	59630.1	70149.6
275	649.522	6036.92	0	4572.11	60081.2	70690.3
276	649.522	6026.5	0	4593.71	60081.2	70701.4
277	649.522	5975.87	0	4542.05	59630.1	70148
278	649.522	5991.52	0	4522.43	59185.6	69699.6
279	649.522	5975.27	0	4495.55	57890.5	68361.3
280	649.522	5986.87	0	4534.89	57890.5	68412.2
281	649.522	6228.73	0	4555.26	57890.5	68674.5
282	649.522	6123.79	0	4521.81	57470.9	68116.5
283	649.522	6112.05	0	4529.45	57470.9	68112.4
284	649.522	6019.94	0	4530.02	57470.9	68020.9
285	649.522	6026.37	0	4521.04	57470.9	68018.3
286	649.522	6030.78	0	4542.38	57470.9	68044.1
287	649.522	5998.42	0	4517.12	57470.9	67986.4
288	649.522	5968.9	0	4524.99	57470.9	67964.8
289	649.522	5995.34	0	4539.74	57470.9	68006
290	649.522	5994.37	0	4551.12	57470.9	68016.4
291	649.522	6030.22	0	4538.72	57470.9	68039.8
292	649.522	6013.02	0	4542	57470.9	68025.9
293	649.522	5956.66	0	4519.38	57470.9	67946.9
294	649.522	5969.45	0	4524.49	57470.9	67964.8
295	649.522	5935.78	0	4497	57470.9	67903.7
296	649.522	5913.9	0	4479.67	57057.1	67450.7
297	649.522	5846.41	0	4454.87	57057.1	67358.4
298	649.522	5839.32	0	4451.78	57057.1	67348.2
299	649.522	5815.22	0	4425.52	56648.9	66889.7
300	649.522	5783.54	0	4400.65	56648.9	66833.1
301	649.522	5788.01	0	4412.06	56648.9	66849
302	649.522	5763.41	0	4417.58	56648.9	66829.9
303	649.522	5675.9	0	4391.26	56648.9	66716.1
304	649.522	5652.15	0	4412.69	56648.9	66713.8
305	649.522	5478.29	0	4423.69	56648.9	66550.9
306	649.522	5476.01	0	4424.95	56648.9	66549.9
307	649.522	5459.03	0	4429.72	56648.9	66537.7
308	649.522	5458.86	0	4375.09	56648.9	66482.9
309	649.522	5498.11	0	4389.48	56648.9	66536.5
310	649.522	5419.94	0	4394.82	56648.9	66463.7
311	649.522	5448.75	0	4387.64	56648.9	66485.3
312	649.522	5445.25	0	4382.46	56648.9	66476.6
313	649.522	5440.89	0	4336.86	56648.9	66426.7
314	649.522	5397.2	0	4306.52	56648.9	66352.6
315	649.522	5479.61	0	4324.99	56648.9	66453.5
316	649.522	5408.1	0	4304.43	55848.9	65561.4
317	649.522	5407.71	0	4315.47	55848.9	65572.1
318	649.522	5402.78	0	4322.03	55848.9	65573.7
319	649.522	5317.37	0	4387.63	55848.9	65553.9
320	649.522	5295.9	0	4390.11	55848.9	65534.9
321	649.522	5299.35	0	4403.85	56246.2	65949.4
322	649.522	5291.73	0	4386.33	56246.2	65924.3
323	649.522	5276.84	0	4380.43	56246.2	65903.5
324	649.522	5240.7	0	4379.02	56246.2	65865.9
325	649.522	5288.31	0	4373.49	56246.2	65908
326	649.522	5274.8	0	4351.45	56246.2	65872.5
327	649.522	5271.52	0	4369.45	56246.2	65887.2
328	649.522	5322.98	0	4365.97	56246.2	65935.2
329	649.522	5306.14	0	4360.99	56648.9	66316.1
330	649.522	5215.68	0	4306.84	56246.2	65768.8
331	649.522	5231.62	0	4334.42	56246.2	65812.3
332	649.522	5215.5	0	4311.61	56246.2	65773.3
333	649.522	5203.79	0	4272.54	56246.2	65722.6
334	649.522	5179.66	0	4268.23	56246.2	65694.1
335	649.522	5115.37	0	4238.12	56246.2	65599.7
336	649.522	5039.86	0	4239.61	56246.2	65525.7
337	649.522	5028.64	0	4231.49	56246.2	65506.4
338	649.522	5010.49	0	4239.23	56246.2	65495.9
339	649.522	5018.51	0	4231.51	56246.2	65496.2
340	649.522	5014.82	0	4212.5	56246.2	65473.5
341	649.522	5028.55	0	4210.54	56648.9	65888
342	649.522	5021.67	0	4209.09	56648.9	65879.7
343	649.522	4893.17	0	4208.07	56648.9	65750.2
344	649.522	4912.43	0	4239.11	56648.9	65800.5
345	649.522	4930.32	0	4244.17	56648.9	65823.4
346	649.522	4964.25	0	4253.18	56648.9	65866.4
347	649.522	4955.31	0	4210.67	56648.9	65814.9
348	649.522	4963.79	0	4197.04	56648.9	65809.7
349	649.522	4942.05	0	4216.64	56648.9	65807.6
350	649.522	4985.05	0	4233.57	56648.9	65867.5
351	649.522	5017.47	0	4231.67	56648.9	65898.1
352	649.522	4969.21	0	4205.62	56648.9	65823.8
353	649.522	4943.44	0	4183.25	56246.2	65372.9
354	649.522	4997.69	0	4200.47	56246.2	65444.4
355	649.522	5001.8	0	4199.46	55848.9	65050.1
356	649.522	5005.38	0	4222.92	55848.9	65077.2
357	649.522	5016.7	0	4223.36	55848.9	65088.9
358	649.522	5018.12	0	4221.7	55848.9	65088.7
359	649.522	5003.57	0	4180.05	55848.9	65032.5
360	649.522	5006.25	0	4179.62	55848.9	65034.7
361	649.522	5022.85	0	4181.02	55848.9	65052.7
362	649.522	5032.65	0	4198.57	55848.9	65080.1
363	649.522	5105.05	0	4215.53	55848.9	65169.5
364	649.522	5134.38	0	4259.09	56246.2	65639.7
365	649.522	5130.74	0	4235.51	56246.2	65612.5
366	649.522	5180.76	0	4223.35	56246.2	65650.3
367	649.522	5117.15	0	4199.23	55848.9	65165.3
368	649.522	5160.32	0	4213.89	55848.9	65223.1
369	649.522	5119.86	0	4210.95	55456.7	64787.5
370	649.522	5159.86	0	4236.04	55456.7	64852.6
371	649.522	5019.14	0	4224.31	55456.7	64700.2
372	649.522	5013.53	0	4223.86	55456.7	64694.1
373	649.522	4977.65	0	4201.26	55069.6	64248.5
374	649.522	4952.15	0	4185.75	54687.4	63825.3
375	649.522	4972.75	0	4186.16	54687.4	63846.4
376	649.522	5035.44	0	4192.77	54310.1	63538.3
377	649.522	5052.77	0	4207.02	55069.6	64329.4
378	649.522	5052.09	0	4214	55069.6	64335.7
379	649.522	5076.2	0	4226.09	55069.6	64371.9
380	649.522	5115.31	0	4250.72	55069.6	64435.6
381	649.522	5111.77	0	4251.97	55069.6	64433.4
382	649.522	5087.07	0	4220.88	55069.6	64377.6
383	649.522	5117.66	0	4216.66	55069.6	64403.9
384	649.522	5117.39	0	4224.82	55069.6	64411.8
385	649.522	5095.2	0	4225.08	55069.6	64389.9
386	649.522	5100.27	0	4223.52	55069.6	64393.4
387	649.522	5106.27	0	4241.68	55456.7	64804.7
388	649.522	4991.23	0	4239.74	55456.7	64687.7
389	649.522	4995.93	0	4239.07	55456.7	64691.7
390	649.522	4989.65	0	4239.44	55456.7	64685.8
391	649.522	4981.39	0	4228.56	55456.7	64666.7
392	649.522	4992.98	0	4246.35	55456.7	64696
393	649.522	5015.87	0	4273.84	55456.7	64746.4
394	649.522	4983.73	0	4254.95	55456.7	64695.4
395	649.522	4984.51	0	4223.75	55456.7	64665
396	649.522	4942.96	0	4187.83	55456.7	64587.5
397	649.522	5019.69	0	4238.77	55848.9	65107.3
398	649.522	5032.14	0	4216.83	55848.9	65097.8
399	649.522	5006.77	0	4221.47	55456.7	64685
400	649.522	5006.26	0	4213.06	55456.7	64676
401	649.522	5040.09	0	4253.72	55456.7	64750.5
402	649.522	5061	0	4249.54	55069.6	64380.2
403	649.522	5085.67	0	4259.71	55069.6	64415
404	649.522	5063.69	0	4265.42	55069.6	64398.7
405	649.522	5077.5	0	4262.08	55069.6	64409.2
406	649.522	5096.45	0	4247.36	55069.6	64413.4
407	649.522	5108.15	0	4252.04	55069.6	64429.8
408	649.522	5113.24	0	4235.37	55069.6	64418.2
409	649.522	5084.22	0	4233.28	55069.6	64387.1
410	649.522	5228.18	0	4249.2	55069.6	64547
411	649.522	5245.36	0	4245.98	54687.4	64178.8
412	649.522	5260.83	0	4276.08	55069.6	64606.5
413	649.522	5234.24	0	4282.51	55069.6	64586.4
414	649.522	5240.95	0	4286.78	55069.6	64597.3
415	649.522	5176.68	0	4266.56	55069.6	64512.8
416	649.522	5180.85	0	4238.82	55069.6	64489.3
417	649.522	5126.83	0	4235.61	55069.6	64432
418	649.522	5254.67	0	4248.04	55069.6	64572.3
419	649.522	5254.18	0	4269.68	55069.6	64593.5
420	649.522	5252.63	0	4284.2	55069.6	64606.4
421	649.522	5224.26	0	4263.63	55069.6	64557.5
422	649.522	5237.82	0	4280.85	55069.6	64588.3
423	649.522	5242.29	0	4267.27	55069.6	64579.2
424	649.522	5252.26	0	4257.72	55069.6	64579.6
425	649.522	5218.11	0	4271.36	55069.6	64559.1
426	649.522	5229.96	0	4270.51	55069.6	64570.1
427	649.522	5289.33	0	4253.93	35652.5	45195.7
428	649.522	5279.87	0	4235.67	35451.8	44967.4
429	649.522	5276.62	0	4233.83	35451.8	44962.3
430	649.522	5272.09	0	4214.19	35451.8	44938.1
431	649.522	5274.91	0	4226.88	35451.8	44953.6
432	649.522	5205.93	0	4216.6	35451.8	44874.3
433	649.522	5204.92	0	4191.11	35252.5	44648.5
434	649.522	5162.88	0	4215.37	35451.8	44830.1
435	649.522	5142.19	0	4205.11	35451.8	44799.1
436	649.522	5164.76	0	4194.77	35054.5	44414
437	649.522	5076.67	0	4172.45	34857.7	44106.9
438	649.522	5063.85	0	4147.83	34662.3	43874
439	649.522	5022.56	0	4134.62	34468.1	43625.3
440	649.522	4983.69	0	4114.26	32774.9	41872.8
441	649.522	5010.29	0	4108.42	32774.9	41893.6
442	649.522	5023.09	0	4172.33	32958.4	42153.8
443	649.522	5050.79	0	4190.96	32958.4	42200.1
444	649.522	4938.83	0	4207.23	33143	42289.1
445	649.522	4907.6	0	4149.07	32958.4	42015
446	649.522	4909.71	0	4141.77	32958.4	42009.8
447	649.522	4892.55	0	4096.28	32774.9	41763.7
448	649.522	4866.81	0	4113.59	32958.4	41938.8
449	649.522	4879.38	0	4141.18	32958.4	41978.9
450	649.522	4865.17	0	4124.73	32958.4	41948.3
451	649.522	4885.84	0	4123.53	32958.4	41967.7
452	649.522	4906.14	0	4134.51	32958.4	41999
453	649.522	4874.41	0	4104.16	32958.4	41936.9
454	649.522	4874.5	0	4107.56	32958.4	41940.4
455	649.522	4854.55	0	4083.28	32958.4	41896.2
456	649.522	4850.24	0	4076.89	32958.4	41885.5
457	649.522	4899.53	0	4067.94	32958.4	41925.8
458	649.522	4916.17	0	4094.19	33143	42153.3
459	649.522	4851.5	0	4087.98	33143	42082.5
460	649.522	4873.71	0	4107.1	33328.7	42309.5
461	649.522	4820.48	0	4091.45	33328.7	42240.7
462	649.522	4811.79	0	4074.58	33328.7	42215.1
463	649.522	4834.14	0	4091.76	33328.7	42254.6
464	649.522	4822.04	0	4092.96	33328.7	42243.7
465	649.522	4818.53	0	4094.73	33328.7	42242
466	649.522	4812.2	0	4124.31	33328.7	42265.2
467	649.522	4767.59	0	4113.54	33143	42024.1
468	649.522	4782.54	0	4108.87	33328.7	42220.2
469	649.522	4814.25	0	4117.53	33328.7	42260.5
470	649.522	4832.42	0	4123.12	33328.7	42284.3
471	649.522	4838.21	0	4123.53	33328.7	42290.5
472	649.522	4960.43	0	4135.18	33328.7	42424.3
473	649.522	4929.94	0	4123.64	33143	42196.6
474	649.522	4893	0	4112.7	33143	42148.7
475	649.522	4870.88	0	4108.6	33143	42122.5
476	649.522	4890.97	0	4113.58	33143	42147.5
477	649.522	4900.71	0	4130.23	33143	42173.9
478	649.522	4964.36	0	4146.92	33143	42254.3
479	649.522	4945.5	0	4116.07	33143	42204.6
480	649.522	4995.58	0	4125.04	33143	42263.6
481	649.522	4999.55	0	4143.46	33143	42286
482	649.522	5027.73	0	4148.5	33143	42319.2
483	649.522	5022.91	0	4141.22	33143	42307.1
484	649.522	5072.11	0	4118.91	33143	42334
485	649.522	5053.25	0	4135.82	33143	42332.1
486	649.522	4995.35	0	4132.48	33143	42270.8
487	649.522	4965.04	0	4100.46	33143	42208.5
488	649.522	4858.6	0	4074.65	33143	42076.2
489	649.522	4861.69	0	4104.56	33328.7	42295
490	649.522	4869.04	0	4096.17	33515.7	42480.9
491	584.57	4843.84	0	4083.57	33515.7	42443.1
492	584.57	4855.47	0	4098.67	33515.7	42469.8
493	584.57	4845.07	0	4087.8	33515.7	42448.5
494	584.57	4837.81	0	4065.35	32774.9	41678
495	584.57	4850.78	0	4094.08	32958.4	41903.2
496	584.57	4965.99	5	4060.97	32958.4	41990.3
497	584.57	4988.63	5	4080.4	32958.4	42032.4
498	584.57	5031.59	5	4122.09	33143	42301.7
499	584.57	5027.56	5	4112.38	33143	42287.9
500	584.57	4980.11	5	4112.34	33143	42240.4
501	584.57	5043.16	5	4117.66	33328.7	42494.6
502	584.57	5038.38	5	4108.22	33328.7	42480.3
503	584.57	4984.79	5	4093.87	33328.7	42412.4
504	584.57	4962.54	5	4066.43	33328.7	42362.7
505	584.57	4947.27	5	4053.87	33328.7	42334.9
506	584.57	4935.6	5	4035.36	33143	42118.9
507	584.57	5019.58	5	4047.52	33143	42215.1
508	584.57	5057.03	5	4063.4	33143	42268.4
509	584.57	5075.4	5	4077.32	33143	42300.7
510	584.57	5002.67	5	4041.23	33143	42191.9
