#Iterations	Temperature	Chi2	Type	Histogram	Connect	Total
215	775.547	6900.28	0	5535.7	75104.5	87540.5
216	775.547	6897.14	0	5526.32	75104.5	87527.9
217	775.547	6866	0	5515.75	75104.5	87486.2
218	775.547	6864.95	0	5512.88	75104.5	87482.3
219	775.547	6875.38	0	5496.39	75104.5	87476.3
220	775.547	6879.49	0	5496.15	75104.5	87480.1
221	775.547	6884.37	0	5497.59	75104.5	87486.4
222	775.547	6821.87	0	5497.04	75104.5	87423.4
223	775.547	6841.49	0	5513.56	75104.5	87459.5
224	775.547	6864.6	0	5529.46	75104.5	87498.5
225	775.547	6874.7	0	5535.27	75104.5	87514.5
226	775.547	6897.91	0	5552.69	75104.5	87555.1
227	775.547	6876.18	0	5550.8	75104.5	87531.5
228	775.547	6857.57	0	5542.14	75104.5	87504.2
229	775.547	6855.11	0	5554.88	75104.5	87514.5
230	775.547	6809.26	0	5551.51	75104.5	87465.3
231	775.547	6799.52	0	5550.14	75104.5	87454.1
232	775.547	6841.19	0	5553.17	75104.5	87498.9
233	775.547	6866.19	0	5563.25	75104.5	87533.9
234	775.547	6875.78	0	5561.76	75104.5	87542
235	775.547	6879.52	0	5565.85	75104.5	87549.9
236	775.547	6855.31	0	5534.17	72934.9	85324.3
237	775.547	6848.79	0	5526.81	72934.9	85310.5
238	775.547	6914.91	0	5561.95	72934.9	85411.7
239	775.547	6869.98	0	5543.04	72934.9	85347.9
240	775.547	6867.24	0	5544.09	72934.9	85346.2
241	775.547	6860.49	0	5532.64	72934.9	85328
242	775.547	6867.63	0	5495.54	72934.9	85298
243	775.547	6851.57	0	5463.89	72934.9	85250.3
244	775.547	6881.49	0	5468.86	72934.9	85285.2
245	775.547	6901.69	0	5493.47	72934.9	85330
246	775.547	6912.99	0	5479.95	72934.9	85327.8
247	775.547	6907.45	0	5476.01	72245.2	84628.7
248	775.547	6935.57	0	5510.62	72245.2	84691.4
249	775.547	6926.03	0	5500.72	72245.2	84671.9
250	775.547	6889.78	0	5480.85	72245.2	84615.8
251	775.547	6966.39	0	5466.34	72245.2	84677.9
252	775.547	6971.53	0	5455.76	72245.2	84672.5
253	775.547	6953.86	0	5426.49	71571	83951.4
254	775.547	6952.82	0	5423.82	70911.6	83288.3
255	775.547	6943.45	0	5427.27	70911.6	83282.3
256	775.547	6930.11	0	5441.36	70911.6	83283.1
257	775.547	6923.96	0	5433.47	70911.6	83269.1
258	775.547	6924.84	0	5450.99	70266.4	82642.3
259	775.547	6814.76	0	5442.91	70266.4	82524.1
260	775.547	6786.63	0	5418.99	70266.4	82472.1
261	775.547	6805.87	0	5420.12	70266.4	82492.4
262	775.547	6771.87	0	5396.89	70266.4	82435.2
263	775.547	6741.08	0	5382.44	69634.8	81758.4
264	775.547	6695.54	0	5349.05	69634.8	81679.4
265	775.547	6630.81	0	5301.92	69016.3	80949
266	775.547	6635.41	0	5297.67	69016.3	80949.4
267	775.547	6615.76	0	5276.55	68410.2	80302.5
268	775.547	6591.87	0	5262.29	68410.2	80264.3
269	775.547	6655.48	0	5273.09	68410.2	80338.8
270	775.547	6629.03	0	5284.45	68410.2	80323.7
271	775.547	6553.15	0	5255.4	68410.2	80218.7
272	775.547	6691.99	0	5273.84	68410.2	80376
273	775.547	6686.54	0	5298.43	68410.2	80395.2
274	775.547	6592.46	0	5268.9	68410.2	80271.5
275	775.547	6584.6	0	5282.24	68410.2	80277
276	775.547	6593.22	0	5263.26	68410.2	80266.7
277	775.547	6665.37	0	5249.34	68410.2	80324.9
278	775.547	6717.83	0	5283.02	69016.3	81017.1
279	775.547	6712.42	0	5277.32	69016.3	81006
280	775.547	6741.62	0	5275.82	69016.3	81033.7
281	775.547	6750.03	0	5283.06	69016.3	81049.4
282	775.547	6747.8	0	5255.84	69016.3	81019.9
283	775.547	6744.61	0	5269.62	69016.3	81030.5
284	775.547	6739.61	0	5262.6	69016.3	81018.5
285	775.547	6775.48	0	5264.34	69634.8	81674.7
286	775.547	6765.2	0	5229.16	69016.3	81010.6
287	775.547	6747.94	0	5211.95	68410.2	80370.1
288	775.547	6720.6	0	5212.05	68410.2	80342.8
289	775.547	6684.11	0	5180.77	68410.2	80275.1
290	775.547	6720.57	0	5193.05	68410.2	80323.8
291	775.547	6768.68	0	5210.5	68410.2	80389.4
292	775.547	6779.43	0	5214.78	69016.3	81010.5
293	775.547	6775.79	0	5223.6	69016.3	81015.7
294	775.547	6776.75	0	5195.85	68410.2	80382.8
295	775.547	6858.54	0	5204.64	68410.2	80473.4
296	775.547	6882.43	0	5218.13	68410.2	80510.7
297	775.547	6873.58	0	5214.8	68410.2	80498.6
298	775.547	6869.46	0	5208.34	68410.2	80488
299	775.547	6792.21	0	5213.34	68410.2	80415.7
300	775.547	6782.3	0	5196.26	67816.1	79794.7
301	775.547	6777.57	0	5188.79	67233.6	79199.9
302	775.547	6908.09	0	5194.49	67233.6	79336.1
303	775.547	6883.73	0	5181.79	67233.6	79299.1
304	775.547	6873.66	0	5175.55	67233.6	79282.8
305	775.547	6842.01	0	5177.47	67233.6	79253
306	775.547	6854.71	0	5183.82	67233.6	79272.1
307	775.547	6990.09	0	5189.64	67233.6	79413.3
308	775.547	6991.04	0	5214.44	67233.6	79439
309	775.547	6882.08	0	5205.84	67233.6	79321.5
310	775.547	6888.05	0	5207.45	67233.6	79329.1
311	775.547	6863.48	0	5193.82	67233.6	79290.9
312	775.547	6888.83	0	5208.21	67233.6	79330.6
313	775.547	6872.61	0	5198.47	67233.6	79304.6
314	775.547	6898.37	0	5208.25	67233.6	79340.2
315	775.547	6894.78	0	5204.59	67233.6	79332.9
316	775.547	6873.55	0	5143.48	66662.1	78679.2
317	775.547	6938.8	0	5139.61	66101.4	78179.8
318	775.547	6972.85	0	5145.79	66101.4	78220
319	775.547	6959.32	0	5151.37	66662.1	78772.8
320	775.547	6965.94	0	5137.71	66662.1	78765.8
321	775.547	6988.6	0	5135.41	66662.1	78786.1
322	775.547	6906.67	0	5134.32	66662.1	78703.1
323	775.547	6899.86	0	5141.05	66662.1	78703
324	775.547	6944.44	0	5173.26	66662.1	78779.8
325	775.547	7007.08	0	5178.95	66662.1	78848.1
326	775.547	6988.19	0	5147.78	66662.1	78798.1
327	775.547	6955.56	0	5131.37	66662.1	78749.1
328	775.547	6957.09	0	5143.62	66662.1	78762.8
329	775.547	7001.88	0	5172.24	66662.1	78836.2
330	775.547	6997.5	0	5188.98	66662.1	78848.6
331	775.547	7040.67	0	5177.05	66662.1	78879.8
332	775.547	6959.7	0	5174.09	67233.6	79367.4
333	775.547	6992.37	0	5170.58	67233.6	79396.5
334	775.547	6969.98	0	5137.47	67233.6	79341
335	775.547	6987.2	0	5142.35	67233.6	79363.1
336	775.547	6934.83	0	5132.67	67233.6	79301.1
337	775.547	6969.36	0	5105.46	67233.6	79308.4
338	775.547	6974.78	0	5084.6	67233.6	79292.9
339	775.547	6927.61	0	5064.51	67233.6	79225.7
340	775.547	6930.51	0	5076.9	67233.6	79241
341	775.547	6933.62	0	5062.21	67233.6	79229.4
342	775.547	6922.78	0	5062.11	67233.6	79218.5
343	775.547	6875.28	0	5052.43	67233.6	79161.3
344	775.547	6793.28	0	5036.31	67233.6	79063.2
345	775.547	6784.9	0	5048.26	67233.6	79066.7
346	775.547	6791.42	0	5047.54	67233.6	79072.5
347	775.547	6802.14	0	5043.1	66662.1	78507.4
348	775.547	6813.83	0	5030.77	63957.6	75802.2
349	775.547	6784.58	0	5007.59	63444.8	75236.9
350	775.547	6788.59	0	5017.48	63444.8	75250.8
351	775.547	6743.54	0	4986.08	62940.5	74670.1
352	775.547	6799.84	0	4990.87	62940.5	74731.2
353	775.547	6749.99	0	4977.47	62940.5	74668
354	775.547	6769.94	0	4989.5	62940.5	74700
355	775.547	6759.21	0	4957.71	62940.5	74657.5
356	775.547	6775.47	0	4990.6	62940.5	74706.6
357	775.547	6776.51	0	5001.3	62940.5	74718.3
358	775.547	6780.16	0	5020.28	62940.5	74741
359	775.547	6801.18	0	5023.29	62940.5	74765
360	775.547	6827.18	0	5045.44	62940.5	74813.2
361	775.547	6798.03	0	5025.03	62940.5	74763.6
362	775.547	6808.67	0	5027.62	62940.5	74776.8
363	775.547	6830.71	0	5045.46	62940.5	74816.7
364	775.547	6804.93	0	5048.48	62940.5	74793.9
365	775.547	6788.6	0	5032.78	62940.5	74761.9
366	775.547	6765.56	0	5019.09	62940.5	74725.2
367	775.547	6769.51	0	5011.58	62940.5	74721.6
368	775.547	6791.39	0	5019.79	62940.5	74751.7
369	775.547	6728.03	0	5013.6	62940.5	74682.2
370	775.547	6716.17	0	5008.68	62940.5	74665.4
371	775.547	6717.14	0	4975.66	62940.5	74633.3
372	775.547	6677.07	0	4962.96	62940.5	74580.6
373	775.547	6603.37	0	4948.88	62940.5	74492.8
374	775.547	6509.45	0	4917.6	62940.5	74367.6
375	775.547	6455.84	0	4903.53	62940.5	74299.9
376	775.547	6460.7	0	4894.2	62940.5	74295.4
377	775.547	6453.79	0	4892.96	62940.5	74287.3
378	775.547	6428.43	0	4874.7	62940.5	74243.7
379	775.547	6467.69	0	4875.52	62940.5	74283.7
380	775.547	6462.33	0	4881.25	62940.5	74284.1
381	775.547	6462.38	0	4870.87	62940.5	74273.8
382	775.547	6467.32	0	4888.54	62940.5	74296.4
383	775.547	6498.78	0	4892.83	62444.7	73836.3
384	775.547	6510.76	0	4888.66	62444.7	73844.1
385	775.547	6490.57	0	4868.42	62444.7	73803.6
386	775.547	6403.74	0	4892.67	62444.7	73741.1
387	775.547	6363.39	0	4875.6	62444.7	73683.6
388	775.547	6336.67	0	4846.68	61956.8	73140.2
389	775.547	6288.44	0	4813.6	61956.8	73058.9
390	775.547	6265.23	0	4762.37	61476.8	72504.4
391	775.547	6266.86	0	4756.85	61476.8	72500.5
392	775.547	6248.62	0	4741.8	61476.8	72467.3
393	775.547	6219.55	0	4752.27	61476.8	72448.7
394	775.547	6202.23	0	4740.91	61476.8	72420
395	775.547	6243.49	0	4736.48	61476.8	72456.8
396	775.547	6228.68	0	4685.75	61004.4	71918.8
397	775.547	6231.44	0	4677.62	61004.4	71913.4
398	775.547	6257.2	0	4692.38	60539.3	71488.8
399	775.547	6261.91	0	4702.44	60081.2	71045.6
400	775.547	6223.87	0	4670.46	59630.1	70524.4
401	775.547	6218.14	0	4658.91	59630.1	70507.1
402	775.547	6250.65	0	4679.05	59630.1	70559.8
403	775.547	6268.89	0	4677.95	59630.1	70576.9
404	775.547	6263.89	0	4667.42	59630.1	70561.4
405	775.547	6219.82	0	4643.47	59630.1	70493.4
406	775.547	6216.88	0	4641.65	59630.1	70488.6
407	775.547	6166.56	0	4653.55	59630.1	70450.2
408	775.547	6147.89	0	4648.9	59630.1	70426.9
409	775.547	6171.02	0	4673.58	60081.2	70925.8
410	775.547	6170.08	0	4681.73	60081.2	70933
411	775.547	6182.38	0	4693.86	60081.2	70957.5
412	775.547	6197.19	0	4710.23	60081.2	70988.7
413	775.547	6239.59	0	4738.27	60081.2	71059.1
414	775.547	6225.37	0	4741.44	60081.2	71048
415	775.547	6311.55	0	4732.87	60081.2	71125.7
416	775.547	6389.14	0	4788.01	60539.3	71716.4
417	775.547	6330.78	0	4756.18	60539.3	71626.2
418	775.547	6318.72	0	4740.44	60539.3	71598.4
419	775.547	6338.14	0	4750.35	60539.3	71627.7
420	775.547	6348.96	0	4731.95	60539.3	71620.2
421	775.547	6396.86	0	4742.71	60539.3	71678.8
422	775.547	6504.48	0	4766.08	60539.3	71809.8
423	775.547	6477.86	0	4748.3	60081.2	71307.4
424	775.547	6386.8	0	4742.41	60081.2	71210.4
425	775.547	6403.22	0	4743.47	60081.2	71227.9
426	775.547	6368.49	0	4715.43	59630.1	70714
427	775.547	6376.38	0	4685.26	59630.1	70691.7
428	775.547	6351.93	0	4694.6	59630.1	70676.6
429	775.547	6354.05	0	4689.05	59630.1	70673.2
430	775.547	6349.88	0	4668.6	59630.1	70648.6
431	775.547	6418.69	0	4682.73	59630.1	70731.5
432	775.547	6375	0	4694.21	59630.1	70699.3
433	775.547	6335.18	0	4665.08	59630.1	70630.4
434	775.547	6326.92	0	4644.05	59630.1	70601.1
435	775.547	6309.78	0	4628.02	59630.1	70567.9
436	775.547	6322.72	0	4650.2	59630.1	70603
437	775.547	6402.01	0	4658.42	59630.1	70690.5
438	775.547	6315.18	0	4639.96	59630.1	70585.2
439	775.547	6314.47	0	4599.23	58747.7	69661.4
440	775.547	6330.43	0	4568.75	58316	69215.2
441	775.547	6346.14	0	4581.97	58316	69244.1
442	775.547	6341.63	0	4577.44	58316	69235.1
443	775.547	6325.19	0	4606.14	58747.7	69679
444	775.547	6371.72	0	4600.79	58747.7	69720.2
445	775.547	6333.15	0	4603.5	58747.7	69684.3
446	775.547	6344.83	0	4602.36	58316	69263.2
447	775.547	6361.48	0	4592.17	57890.5	68844.1
448	775.547	6319.73	0	4549.92	57890.5	68760.1
449	775.547	6336.68	0	4549.92	57470.9	68357.5
450	775.547	6359.52	0	4544.98	57470.9	68375.4
451	775.547	6383.31	0	4584.18	57890.5	68858
452	775.547	6395.09	0	4557.67	57890.5	68843.2
453	775.547	6346.85	0	4520.87	57890.5	68758.2
454	775.547	6335.5	0	4519.38	57890.5	68745.4
455	775.547	6340.2	0	4489.34	57890.5	68720
456	775.547	6293.45	0	4496	57890.5	68679.9
457	775.547	6231.07	0	4477.95	57470.9	68179.9
458	775.547	6274.25	0	4488.72	57470.9	68233.9
459	775.547	6262.93	0	4497.94	57470.9	68231.8
460	775.547	6268.48	0	4467.39	57470.9	68206.8
461	775.547	6207.79	0	4484	57470.9	68162.7
462	775.547	6173.07	0	4449.2	57470.9	68093.2
463	775.547	6179.31	0	4457.6	57470.9	68107.8
464	775.547	6131.01	0	4402.75	57057.1	67590.9
465	775.547	6139.66	0	4397.5	57057.1	67594.3
466	775.547	6193.12	0	4416.85	57057.1	67667.1
467	775.547	6244.86	0	4433.03	57470.9	68148.8
468	775.547	6285.94	0	4437.68	57890.5	68614.1
469	775.547	6281.88	0	4448.26	57890.5	68620.6
470	775.547	6275.27	0	4465.42	57890.5	68631.2
471	775.547	6268.63	0	4462.45	57890.5	68621.6
472	775.547	6256.74	0	4454.11	57890.5	68601.3
473	775.547	6279.99	0	4481.69	58316	69077.7
474	775.547	6369.82	0	4489.77	58316	69175.6
475	775.547	6389.48	0	4467.29	58316	69172.8
476	775.547	6417.44	0	4469.89	58316	69203.3
477	775.547	6427.71	0	4471.78	58316	69215.5
478	775.547	6411.76	0	4456.81	57890.5	68759.1
479	775.547	6392.18	0	4423.7	57890.5	68706.4
480	775.547	6426.42	0	4455	58316	69197.4
481	775.547	6318.84	0	4447.68	58316	69082.5
482	775.547	6312.51	0	4416.75	57890.5	68619.7
483	775.547	6335.48	0	4390.9	57890.5	68616.9
484	775.547	6362.39	0	4404.43	57890.5	68657.3
485	775.547	6384.17	0	4416.69	57470.9	68271.8
486	775.547	6362.16	0	4405.63	57470.9	68238.7
487	775.547	6333.51	0	4394.91	57470.9	68199.3
488	775.547	6410.13	0	4407.61	57470.9	68288.6
489	775.547	6431.23	0	4433.11	57890.5	68754.8
490	775.547	6425.94	0	4400.94	57890.5	68717.4
491	697.992	6465.92	0	4380.77	57890.5	68737.2
492	697.992	6442.3	0	4337.26	57470.9	68250.5
493	697.992	6439.86	0	4327.49	57470.9	68238.2
494	697.992	6424.8	0	4314.08	57470.9	68209.8
495	697.992	6425.97	0	4304.33	57470.9	68201.2
496	697.992	6410.42	0	4273.45	57057.1	67741
497	697.992	6393.87	0	4260.06	57057.1	67711
498	697.992	6354.7	0	4243.75	57057.1	67655.5
499	697.992	6357.87	0	4244.19	57057.1	67659.1
500	697.992	6425.64	0	4250.49	57057.1	67733.2
501	697.992	6391.25	0	4236.17	57057.1	67684.5
502	697.992	6382.48	0	4268.43	57057.1	67708
503	697.992	6461.18	0	4276.25	57057.1	67794.5
504	697.992	6535.24	0	4277.34	57057.1	67869.7
505	697.992	6534.65	0	4277.37	57057.1	67869.1
506	697.992	6523.51	0	4288.2	57057.1	67868.8
507	697.992	6508.29	0	4284.33	57057.1	67849.7
508	697.992	6486.15	0	4277.89	57057.1	67821.1
509	697.992	6461.75	0	4269.16	57057.1	67788
510	697.992	6422.44	0	4279.87	57470.9	68173.2
511	697.992	6433.68	0	4270.74	57470.9	68175.3
512	697.992	6400.06	0	4262.56	57470.9	68133.5
513	697.992	6415.18	0	4259.46	57470.9	68145.5
514	697.992	6494.57	0	4280.46	57470.9	68245.9
515	697.992	6561.79	0	4297.68	57470.9	68330.4
516	697.992	6546.81	0	4270.87	55456.7	66274.4
517	697.992	6555.17	0	4297.91	55456.7	66309.8
518	697.992	6537.08	0	4276.61	55456.7	66270.4
519	697.992	6539.39	0	4256.31	55456.7	66252.4
